label,side,entry_time,exit_time,entry,exit,reason,pnl_pct,bars_held
5m+1h|thr18,short,2021-04-08 19:30:00,2021-04-08 20:05:00,33448.8,33448.2,score,0.003254466831767485,7
5m+1h|thr18,short,2021-04-08 21:00:00,2021-04-08 21:00:00,33441.8,33451.2,score,-0.08232899163785502,0
5m+1h|thr18,short,2021-04-08 21:55:00,2021-04-08 21:55:00,33467.8,33483.06785714286,sl,-0.1366523629136264,0
5m+1h|thr18,long,2021-04-08 22:55:00,2021-04-08 23:30:00,33489.2,33548.3,score,0.43010760201351356,4
5m+1h|thr18,long,2021-04-09 02:00:00,2021-04-09 02:05:00,33558.7,33551.8,score,-0.0752250823900381,1
5m+1h|thr18,long,2021-04-09 02:30:00,2021-04-09 02:50:00,33564.7,33563.3,score,-0.01641725142571107,4
5m+1h|thr18,long,2021-04-09 03:10:00,2021-04-09 03:10:00,33574.2,33574.3,score,0.001155587433121162,0
5m+1h|thr18,long,2021-04-09 03:40:00,2021-04-09 03:40:00,33582.7,33574.3,score,-0.08205790604310868,0
5m+1h|thr18,long,2021-04-09 08:10:00,2021-04-09 08:15:00,33508.2,33497.7,sl,-0.13786146878036787,1
5m+1h|thr18,long,2021-04-09 08:45:00,2021-04-09 08:45:00,33495.7,33497.8,score,0.023673132214347022,0
5m+1h|thr18,long,2021-04-09 10:20:00,2021-04-09 10:20:00,33535.7,33533.3,score,-0.023557836256013813,0
5m+1h|thr18,long,2021-04-09 10:40:00,2021-04-09 11:00:00,33548.2,33549.3,score,0.007763079256194029,4
5m+1h|thr18,long,2021-04-09 11:20:00,2021-04-09 11:30:00,33531.7,33533.8,score,0.012420455228603647,2
5m+1h|thr18,long,2021-04-09 11:45:00,2021-04-09 12:00:00,33552.7,33554.3,score,0.009981297048747846,3
5m+1h|thr18,long,2021-04-09 12:30:00,2021-04-09 12:50:00,33562.2,33568.8,score,0.05674071630062446,4
5m+1h|thr18,long,2021-04-09 13:00:00,2021-04-09 13:10:00,33580.7,33570.3,score,-0.08947922104891252,2
5m+1h|thr18,long,2021-04-09 13:40:00,2021-04-09 13:45:00,33575.7,33566.3,score,-0.08034858332932616,1
5m+1h|thr18,long,2021-04-09 14:00:00,2021-04-09 14:00:00,33561.2,33572.8,score,0.09444946195347535,0
5m+1h|thr18,long,2021-04-09 14:10:00,2021-04-09 14:30:00,33578.7,33601.3,score,0.1847009055950173,4
5m+1h|thr18,long,2021-04-09 15:15:00,2021-04-09 15:25:00,33563.2,33574.3,score,0.09594003647901307,2
5m+1h|thr18,long,2021-04-09 15:45:00,2021-04-09 15:45:00,33565.2,33546.45,sl,-0.1394056885269819,0
5m+1h|thr18,long,2021-04-09 17:20:00,2021-04-09 17:25:00,33545.2,33573.3,score,0.09903105497101042,1
5m+1h|thr18,long,2021-04-09 17:45:00,2021-04-09 17:50:00,33546.2,33572.8,score,0.09653020656801034,1
5m+1h|thr18,long,2021-04-09 19:20:00,2021-04-09 19:25:00,33587.7,33580.8,score,-0.0483318527085729,1
5m+1h|thr18,long,2021-04-09 19:40:00,2021-04-09 19:50:00,33598.2,33596.3,score,-0.01632683135052409,2
5m+1h|thr18,long,2021-04-09 20:20:00,2021-04-09 20:25:00,33599.7,33595.3,score,-0.04285719099548124,1
