symbol,name,base,htf,entry_thr,exit_mode,exit_thr,htf_m_min,sl_atr,tp_atr,trail_atr,be_at_r,sides,session,n,ret,pf,wr,dd,sharpe,avg_bars,final,score
US30,30min+4h_e35_zero_hm25_s1.5_t3.5_both,30min,4h,35.0,zero,0.0,25.0,1.5,3.5,0.0,0.0,both,all,1063,-43.91868041134096,0.8392528821657484,42.42709313264346,-54.126448678222715,-0.7354853728574431,2.213546566321731,56081.31958865904,-22.12690101745434
US30,30min+4h_e35_zero_hm25_s1.5_t3.5_long,30min,4h,35.0,zero,0.0,25.0,1.5,3.5,0.0,0.0,long,all,610,-16.68839772701406,0.9057439153656442,45.24590163934426,-35.17091619734869,-0.3212185607782063,1.5737704918032787,83311.60227298594,-19.49184060972771
US30,30min+4h_e35_zero_hm25_s2.0_t4.0_both,30min,4h,35.0,zero,0.0,25.0,2.0,4.0,0.0,0.0,both,all,1056,-36.23249498779933,0.8455892582063511,43.75,-46.53828797662213,-0.7028979561185149,2.4071969696969697,63767.50501220067,-21.451205107238753
US30,30min+4h_e35_zero_hm25_s2.0_t4.0_long,30min,4h,35.0,zero,0.0,25.0,2.0,4.0,0.0,0.0,long,all,606,-16.56818981736108,0.883667886037957,46.039603960396036,-33.22421666716243,-0.39536604628171074,1.7227722772277227,83431.81018263892,-19.575575613708615
US30,30min+4h_e35_hard_hm0_s1.5_t2.5_both,30min,4h,35.0,hard,0.0,0.0,1.5,2.5,0.0,0.0,both,all,1955,-19.35785942664149,0.9791151049742077,37.851662404092075,-50.74195816959433,-0.03259206056927633,9.764705882352942,80642.14057335851,-19.605093032267828
US30,30min+4h_e35_hard_hm0_s1.5_t2.5_long,30min,4h,35.0,hard,0.0,0.0,1.5,2.5,0.0,0.0,long,all,1136,0.7034256614303791,1.0010846966285392,38.11619718309859,-35.02980910488337,0.09428771916936457,9.943661971830986,100703.42566143039,-17.928912017412724
US30,30min+4h_e35_hard_hm0_s1.5_t3.5_both,30min,4h,35.0,hard,0.0,0.0,1.5,3.5,0.0,0.0,both,all,1796,73.3957207688226,1.0488475099161414,32.46102449888642,-39.39439478471554,0.4935799430602439,12.816815144766148,173395.7207688226,-14.477458271255
US30,30min+4h_e35_hard_hm0_s1.5_t3.5_long,30min,4h,35.0,hard,0.0,0.0,1.5,3.5,0.0,0.0,long,all,1025,77.74204332490564,1.0805255949351753,32.48780487804878,-29.239521398658997,0.5939722965092857,13.24390243902439,177742.04332490565,6.332373309151732
US30,30min+4h_e35_hard_hm0_s2.0_t4.0_both,30min,4h,35.0,hard,0.0,0.0,2.0,4.0,0.0,0.0,both,all,1593,39.86128193587257,1.030819140532721,35.279347143753924,-33.879023764782225,0.37306651121678813,17.50345260514752,139861.28193587257,-15.824062054999402
US30,30min+4h_e35_hard_hm0_s2.0_t4.0_long,30min,4h,35.0,hard,0.0,0.0,2.0,4.0,0.0,0.0,long,all,911,54.52291311029829,1.066232896640943,35.89462129527991,-32.595534867140806,0.513871582006452,18.1602634467618,154522.91311029828,5.113484744338334
US30,30min+4h_e35_hard_hm12_s1.5_t2.5_both,30min,4h,35.0,hard,0.0,12.0,1.5,2.5,0.0,0.0,both,all,1343,48.75127414912428,1.054300774725377,39.01712583767684,-31.304485738993392,0.44973853055615004,10.239017125837677,148751.27414912428,4.808231269052903
US30,30min+4h_e35_hard_hm12_s1.5_t2.5_long,30min,4h,35.0,hard,0.0,12.0,1.5,2.5,0.0,0.0,long,all,760,39.53774782772979,1.0744817401200928,39.473684210526315,-29.537389946833127,0.4614375466861119,10.340789473684211,139537.7478277298,4.578374985565267
US30,30min+4h_e35_hard_hm12_s1.5_t3.5_both,30min,4h,35.0,hard,0.0,12.0,1.5,3.5,0.0,0.0,both,all,1254,142.3446082194594,1.1075424408742314,32.854864433811805,-28.18818724913611,0.7860223107216436,13.670653907496012,242344.60821945942,9.314146407080976
US30,30min+4h_e35_hard_hm12_s1.5_t3.5_long,30min,4h,35.0,hard,0.0,12.0,1.5,3.5,0.0,0.0,long,all,699,89.89007830841267,1.12817087525442,33.19027181688126,-25.92265680878413,0.7359732181979634,14.061516452074391,189890.07830841266,7.283083875418137
US30,30min+4h_e35_hard_hm12_s2.0_t4.0_both,30min,4h,35.0,hard,0.0,12.0,2.0,4.0,0.0,0.0,both,all,1142,88.93196277640804,1.0836622529735203,36.1646234676007,-19.582346096520876,0.6512887633409783,19.30910683012259,188931.96277640804,7.260073444640755
US30,30min+4h_e35_hard_hm12_s2.0_t4.0_long,30min,4h,35.0,hard,0.0,12.0,2.0,4.0,0.0,0.0,long,all,637,83.28671837849559,1.1374720668147285,37.20565149136578,-23.908263060376612,0.7712050410043803,20.150706436420723,183286.7183784956,7.17562594126815
US30,30min+4h_e35_hard_hm25_s1.5_t2.5_both,30min,4h,35.0,hard,0.0,25.0,1.5,2.5,0.0,0.0,both,all,938,26.665538414019995,1.044324543867432,38.91257995735608,-27.67804393971757,0.3253611910418357,10.915778251599146,126665.53841401999,-16.14164707479657
US30,30min+4h_e35_hard_hm25_s1.5_t2.5_long,30min,4h,35.0,hard,0.0,25.0,1.5,2.5,0.0,0.0,long,all,515,62.10413761656024,1.1687047135499022,41.359223300970875,-18.965852401569105,0.726686720945673,11.394174757281553,162104.13761656024,6.53732327389291
US30,30min+4h_e35_hard_hm25_s1.5_t3.5_both,30min,4h,35.0,hard,0.0,25.0,1.5,3.5,0.0,0.0,both,all,893,67.63155346694285,1.0830060504965768,32.474804031354985,-29.11280040644738,0.5515928290388206,14.1511758118701,167631.55346694286,5.875654492219492
US30,30min+4h_e35_hard_hm25_s1.5_t3.5_long,30min,4h,35.0,hard,0.0,25.0,1.5,3.5,0.0,0.0,long,all,485,97.38822633345576,1.2089531008347247,34.63917525773196,-22.254548462193547,0.878825366994511,14.71340206185567,197388.22633345576,8.145967917429067
US30,30min+4h_e35_hard_hm25_s2.0_t4.0_both,30min,4h,35.0,hard,0.0,25.0,2.0,4.0,0.0,0.0,both,all,831,57.69778592840478,1.0792619524092444,35.98074608904934,-20.96902694589503,0.5304532571472054,20.04933814681107,157697.78592840477,5.762985126044309
US30,30min+4h_e35_hard_hm25_s2.0_t4.0_long,30min,4h,35.0,hard,0.0,25.0,2.0,4.0,0.0,0.0,long,all,456,99.66267456411362,1.2331619167689514,39.03508771929825,-16.881751818142078,0.9704511098522817,20.99342105263158,199662.6745641136,8.649818366539662
US30,30min+4h_e35_neg_hm0_s1.5_t2.5_both,30min,4h,35.0,neg,10.0,0.0,1.5,2.5,0.0,0.0,both,all,2371,-48.015528737357016,0.9231256879151106,44.28511176718684,-60.702411749702144,-0.47975036519188163,2.7490510333192746,51984.47126264298,-21.960528947482413
US30,30min+4h_e35_neg_hm0_s1.5_t2.5_long,30min,4h,35.0,neg,10.0,0.0,1.5,2.5,0.0,0.0,long,all,1431,-41.068905993559554,0.8986868919881285,44.72396925227114,-52.61238460809595,-0.5886871610451686,1.8812019566736549,58931.09400644044,-21.58356513566365
US30,30min+4h_e35_neg_hm0_s1.5_t3.5_both,30min,4h,35.0,neg,10.0,0.0,1.5,3.5,0.0,0.0,both,all,2354,-33.23869022162628,0.9500623572180402,43.41546304163126,-54.292003145121036,-0.230631895311959,2.89124893797791,66761.30977837372,-20.67201968459273
US30,30min+4h_e35_neg_hm0_s1.5_t3.5_long,30min,4h,35.0,neg,10.0,0.0,1.5,3.5,0.0,0.0,long,all,1414,-36.68425284900191,0.9123913421481422,43.705799151343705,-51.45841591003412,-0.46015283251149414,2.0063649222065063,63315.74715099809,-21.134957643758327
US30,30min+4h_e35_neg_hm0_s2.0_t4.0_both,30min,4h,35.0,neg,10.0,0.0,2.0,4.0,0.0,0.0,both,all,2318,-33.30580818805138,0.9393741701016682,45.5565142364107,-50.132935709003256,-0.3186967175217701,3.2182916307161347,66694.19181194862,-20.66715940691067
US30,30min+4h_e35_neg_hm0_s2.0_t4.0_long,30min,4h,35.0,neg,10.0,0.0,2.0,4.0,0.0,0.0,long,all,1389,-37.64967028711621,0.8894444139706695,45.5003599712023,-48.51255491627781,-0.5915061995689026,2.2706983441324695,62350.32971288379,-21.31013727256244
US30,30min+4h_e35_neg_hm12_s1.5_t2.5_both,30min,4h,35.0,neg,10.0,12.0,1.5,2.5,0.0,0.0,both,all,1530,-32.36850581304661,0.930438088284094,44.83660130718954,-44.706127801377384,-0.348659886708706,2.838562091503268,67631.4941869534,-20.479879953929785
US30,30min+4h_e35_neg_hm12_s1.5_t2.5_long,30min,4h,35.0,neg,10.0,12.0,1.5,2.5,0.0,0.0,long,all,896,-18.357401529297235,0.9358743383572526,46.316964285714285,-34.84029470664238,-0.2658145475863767,2.0089285714285716,81642.59847070277,-19.386943824924018
