side,entry_time,exit_time,entry,exit,reason,pnl,bars,set,side_s
-1,2022-09-14 13:00:00,2022-09-14 14:30:00,31204.6,31055.58214285714,tp,1412.2600031592963,3,C_30m_4h_1d,short
-1,2022-09-15 11:30:00,2022-09-15 13:30:00,31161.2,31061.46785714286,tp,1435.79766987856,4,C_30m_4h_1d,short
-1,2022-09-15 21:30:00,2022-09-16 01:00:00,31139.2,30812.682142857142,tp,1459.7276310432487,5,C_30m_4h_1d,short
-1,2022-09-16 09:00:00,2022-09-16 11:30:00,30771.1,30697.439285714285,tp,1484.056424893983,5,C_30m_4h_1d,short
-1,2022-09-16 15:30:00,2022-09-16 15:30:00,30678.1,30558.367857142857,tp,1508.790698642161,0,C_30m_4h_1d,short
-1,2022-09-16 18:00:00,2022-09-16 21:30:00,30641.1,30762.921428571426,sl,-920.3623261717365,7,C_30m_4h_1d,short
-1,2022-09-19 19:30:00,2022-09-19 22:00:00,30740.2,30878.89642857143,sl,-911.1587029100192,5,C_30m_4h_1d,short
-1,2022-09-20 04:00:00,2022-09-20 12:30:00,31067.1,30907.45714285714,tp,1503.4118598015546,17,C_30m_4h_1d,short
-1,2022-09-20 20:30:00,2022-09-20 22:00:00,30562.8,30697.735714285714,sl,-917.0812344789346,3,C_30m_4h_1d,short
-1,2022-09-21 02:30:00,2022-09-21 14:30:00,30698.1,30838.189285714285,sl,-907.9104221341452,24,C_30m_4h_1d,short
-1,2022-09-21 18:00:00,2022-09-21 21:00:00,30855.5,30685.571428571428,tp,1498.0521965213395,6,C_30m_4h_1d,short
-1,2022-09-22 10:00:00,2022-09-22 10:00:00,30064.3,30143.017857142855,sl,-913.811839878017,0,C_30m_4h_1d,short
-1,2022-09-22 13:00:00,2022-09-22 16:30:00,30230.8,30050.05,tp,1507.7895357987181,7,C_30m_4h_1d,short
-1,2022-09-22 21:30:00,2022-09-22 22:00:00,30076.0,30262.621428571427,sl,-919.7516168372241,1,C_30m_4h_1d,short
-1,2022-09-22 23:00:00,2022-09-23 13:30:00,30060.5,29720.446428571428,tp,1517.5901677814143,27,C_30m_4h_1d,short
-1,2022-09-23 19:00:00,2022-09-23 21:30:00,29514.399999999998,29280.453571428567,tp,1542.8833372444592,5,C_30m_4h_1d,short
-1,2022-09-26 04:00:00,2022-09-26 10:00:00,29439.0,29630.389285714286,sl,-941.1588357191107,12,C_30m_4h_1d,short
-1,2022-09-26 12:30:00,2022-09-26 17:00:00,29439.8,29576.3,sl,-931.7472473619196,9,C_30m_4h_1d,short
-1,2022-09-28 03:00:00,2022-09-28 05:00:00,29149.7,28891.39642857143,tp,1537.3829581471891,4,C_30m_4h_1d,short
-1,2022-09-28 10:00:00,2022-09-28 13:00:00,28951.0,29074.803571428572,sl,-937.8036044697724,6,C_30m_4h_1d,short
-1,2022-09-28 14:30:00,2022-09-28 15:30:00,29038.5,29231.89285714286,sl,-928.4255684250747,2,C_30m_4h_1d,short
-1,2022-09-29 09:00:00,2022-09-29 09:00:00,29625.399999999998,29506.917857142857,tp,1531.9021879013421,0,C_30m_4h_1d,short
-1,2022-09-29 15:00:00,2022-09-29 16:30:00,29483.8,29222.175,tp,1557.433891033077,3,C_30m_4h_1d,short
-1,2022-09-29 17:00:00,2022-09-30 10:00:00,29198.8,29389.45,sl,-950.0346735301683,32,C_30m_4h_1d,short
-1,2022-10-03 08:30:00,2022-10-03 08:30:00,28736.8,28851.389285714286,sl,-940.5343267948667,0,C_30m_4h_1d,short
-1,2022-10-03 11:00:00,2022-10-03 14:30:00,28803.6,28933.564285714285,sl,-931.1289835269181,7,C_30m_4h_1d,short
-1,2022-10-07 07:00:00,2022-10-07 09:00:00,29910.8,29794.139285714286,tp,1536.3628228194466,4,C_30m_4h_1d,short
-1,2022-10-07 11:00:00,2022-10-07 12:00:00,29882.1,29963.742857142857,sl,-937.1813219198433,2,C_30m_4h_1d,short
-1,2022-10-07 16:00:00,2022-10-07 16:30:00,29687.6,29448.492857142857,tp,1546.349181167726,1,C_30m_4h_1d,short
-1,2022-10-10 07:00:00,2022-10-10 15:30:00,29191.1,29321.439285714285,sl,-943.2730005123221,17,C_30m_4h_1d,short
-1,2022-10-10 17:00:00,2022-10-10 19:30:00,29311.6,29111.510714285712,tp,1556.4004508453224,5,C_30m_4h_1d,short
-1,2022-10-11 03:30:00,2022-10-11 09:30:00,29219.1,28998.385714285712,tp,1582.3404583594117,12,C_30m_4h_1d,short
-1,2022-10-11 11:00:00,2022-10-11 14:00:00,28992.8,29118.425,sl,-965.2276795992464,6,C_30m_4h_1d,short
-1,2022-10-12 07:00:00,2022-10-12 07:00:00,29266.5,29345.657142857144,sl,-955.5754028032538,0,C_30m_4h_1d,short
-1,2022-10-12 10:30:00,2022-10-12 12:00:00,29298.2,29406.414285714287,sl,-946.0196487752212,3,C_30m_4h_1d,short
-1,2022-10-12 22:00:00,2022-10-13 14:30:00,29296.2,29485.95,sl,-936.559452287469,31,C_30m_4h_1d,short
-1,2022-10-13 16:00:00,2022-10-13 16:30:00,28761.2,28945.21785714286,sl,-927.1938577645943,1,C_30m_4h_1d,short
1,2022-10-14 05:00:00,2022-10-14 10:30:00,30205.100000000002,30081.028571428575,sl,-917.9219191869483,11,C_30m_4h_1d,long
1,2022-10-14 13:30:00,2022-10-14 14:30:00,30182.3,30052.817857142858,sl,-908.7426999950789,2,C_30m_4h_1d,long
-1,2022-10-17 07:00:00,2022-10-17 10:00:00,29797.0,29897.928571428572,sl,-899.6552729951279,6,C_30m_4h_1d,short
-1,2022-10-17 11:30:00,2022-10-17 11:30:00,29850.3,29894.2,flip,-472.099050862443,0,C_30m_4h_1d,short
1,2022-10-17 12:00:00,2022-10-17 16:00:00,29893.7,30038.34285714286,tp,1476.5628829276122,8,C_30m_4h_1d,long
-1,2022-10-17 18:00:00,2022-10-17 18:00:00,30076.3,30152.7,flip,-492.34307517230604,0,C_30m_4h_1d,short
1,2022-10-17 18:30:00,2022-10-18 02:00:00,30152.2,30398.09285714286,tp,1492.9665463901904,13,C_30m_4h_1d,long
1,2022-10-18 06:30:00,2022-10-18 06:30:00,30389.3,30510.85357142857,tp,1517.849322163376,0,C_30m_4h_1d,long
1,2022-10-18 11:00:00,2022-10-18 11:30:00,30644.600000000002,30526.68928571429,sl,-925.8880865196411,1,C_30m_4h_1d,long
1,2022-10-18 14:30:00,2022-10-18 15:30:00,30603.600000000002,30830.207142857143,tp,1527.7153427573915,2,C_30m_4h_1d,long
1,2022-10-18 20:30:00,2022-10-19 19:30:00,30532.100000000002,30322.74285714286,sl,-931.9063590820186,44,C_30m_4h_1d,long
1,2022-10-20 16:30:00,2022-10-20 17:00:00,30465.3,30709.40714285714,tp,1537.6454924853153,1,C_30m_4h_1d,long
1,2022-10-20 23:30:00,2022-10-21 12:00:00,30378.600000000002,30168.835714285717,sl,-937.9637504160517,23,C_30m_4h_1d,long
1,2022-10-24 08:00:00,2022-10-24 10:00:00,31184.3,31051.367857142857,sl,-928.5841129118911,4,C_30m_4h_1d,long
1,2022-10-24 21:30:00,2022-10-25 22:00:00,31483.100000000002,31837.29642857143,tp,1532.1637863046046,47,C_30m_4h_1d,long
1,2022-10-26 05:00:00,2022-10-26 16:30:00,31765.5,31923.464285714286,tp,1557.6998494097093,23,C_30m_4h_1d,long
1,2022-10-26 21:00:00,2022-10-26 22:00:00,31955.100000000002,31802.957142857143,sl,-950.1969081399153,2,C_30m_4h_1d,long
1,2022-10-26 23:30:00,2022-10-27 16:00:00,31923.600000000002,32207.79642857143,tp,1567.8248984308402,31,C_30m_4h_1d,long
1,2022-10-27 20:00:00,2022-10-27 22:30:00,32188.4,31993.025,sl,-956.3731880428245,5,C_30m_4h_1d,long
1,2022-10-31 06:00:00,2022-10-31 10:00:00,32856.399999999994,32785.64285714285,sl,-946.8094561623964,8,C_30m_4h_1d,long
1,2022-10-31 16:30:00,2022-10-31 17:30:00,32687.9,32874.68571428571,tp,1562.2356026679338,2,C_30m_4h_1d,long
1,2022-11-01 01:30:00,2022-11-01 12:30:00,32785.0,32974.53571428572,tp,1588.272862712389,22,C_30m_4h_1d,long
1,2022-11-02 10:30:00,2022-11-02 11:00:00,32747.5,32691.625,sl,-968.8464462545755,1,C_30m_4h_1d,long
1,2022-11-03 16:30:00,2022-11-04 13:00:00,31991.100000000002,32260.29642857143,tp,1598.5966363200282,39,C_30m_4h_1d,long
1,2022-11-04 15:00:00,2022-11-04 15:30:00,32292.4,32142.025,sl,-975.1439481552301,1,C_30m_4h_1d,long
1,2022-11-04 20:30:00,2022-11-07 13:00:00,32093.4,32587.060714285715,tp,1608.9875144561333,29,C_30m_4h_1d,long
1,2022-11-07 18:00:00,2022-11-07 21:00:00,32619.3,32816.97857142857,tp,1635.8039730303983,6,C_30m_4h_1d,long
1,2022-11-08 09:00:00,2022-11-08 10:00:00,32846.299999999996,32796.21071428571,sl,-997.8404235485431,2,C_30m_4h_1d,long
1,2022-11-08 11:30:00,2022-11-08 13:30:00,32851.299999999996,32948.174999999996,tp,1646.436698855096,4,C_30m_4h_1d,long
1,2022-11-09 01:00:00,2022-11-09 16:30:00,33107.0,32891.96428571428,sl,-1004.3263863016086,31,C_30m_4h_1d,long
1,2022-11-11 07:00:00,2022-11-11 08:00:00,33786.399999999994,33906.364285714284,tp,1657.1385373977885,2,C_30m_4h_1d,long
1,2022-11-11 15:00:00,2022-11-11 16:30:00,33864.1,33770.40357142857,sl,-1010.8545078125704,3,C_30m_4h_1d,long
1,2022-11-14 05:00:00,2022-11-14 19:30:00,33691.799999999996,33878.28214285714,tp,1667.9099378907629,29,C_30m_4h_1d,long
1,2022-11-15 03:30:00,2022-11-15 15:30:00,33622.2,33811.12857142857,tp,1695.7084368555652,24,C_30m_4h_1d,long
1,2022-11-15 22:00:00,2022-11-17 12:30:00,33620.399999999994,33373.585714285706,sl,-1034.382146481908,73,C_30m_4h_1d,long
1,2022-11-18 03:00:00,2022-11-18 14:00:00,33541.6,33720.52857142857,tp,1706.7305416951249,22,C_30m_4h_1d,long
1,2022-11-18 20:30:00,2022-11-22 16:30:00,33652.799999999996,33893.87142857142,tp,1735.1760507234173,82,C_30m_4h_1d,long
1,2022-11-23 08:00:00,2022-11-23 08:00:00,34119.6,34093.31785714286,sl,-1058.4573909412743,0,C_30m_4h_1d,long
1,2022-11-23 09:00:00,2022-11-23 11:30:00,34110.899999999994,34159.20357142857,tp,1746.454695053015,5,C_30m_4h_1d,long
1,2022-11-23 15:00:00,2022-11-23 15:30:00,34126.399999999994,34077.59642857142,sl,-1065.3373639823917,1,C_30m_4h_1d,long
1,2022-11-23 17:00:00,2022-11-23 18:30:00,34190.399999999994,34118.07857142857,sl,-1054.6839903425678,3,C_30m_4h_1d,long
1,2022-11-24 09:30:00,2022-11-24 09:30:00,34256.799999999996,34234.40714285714,sl,-1044.137150439142,0,C_30m_4h_1d,long
1,2022-11-24 11:00:00,2022-11-24 15:00:00,34259.299999999996,34229.88928571428,sl,-1033.6957789347505,8,C_30m_4h_1d,long
1,2022-11-24 16:00:00,2022-11-25 12:00:00,34248.799999999996,34203.26428571428,sl,-1023.3588211454031,30,C_30m_4h_1d,long
1,2022-11-25 17:00:00,2022-11-28 01:30:00,34321.299999999996,34257.01428571428,sl,-1013.1252329339491,8,C_30m_4h_1d,long
1,2022-11-28 16:30:00,2022-11-28 16:30:00,34155.5,34270.41071428572,tp,1671.6566343410864,0,C_30m_4h_1d,long
1,2022-11-29 14:00:00,2022-11-29 15:00:00,33898.1,33833.70714285714,sl,-1019.7105469480204,2,C_30m_4h_1d,long
1,2022-11-29 17:30:00,2022-11-29 18:00:00,33910.6,33809.885714285716,sl,-1009.5134414785401,1,C_30m_4h_1d,long
1,2022-11-30 08:30:00,2022-11-30 11:00:00,33845.399999999994,33902.899999999994,tp,1665.6971784395914,5,C_30m_4h_1d,long
1,2022-11-30 11:30:00,2022-11-30 11:30:00,33916.7,33874.80714285714,sl,-1016.0752788481507,0,C_30m_4h_1d,long
1,2022-11-30 15:30:00,2022-11-30 15:30:00,33864.2,33798.575,sl,-1005.9145260596691,0,C_30m_4h_1d,long
1,2022-11-30 16:30:00,2022-11-30 17:00:00,33819.7,33742.771428571425,sl,-995.8553807990725,1,C_30m_4h_1d,long
1,2022-12-01 07:30:00,2022-12-01 09:00:00,34574.1,34528.02857142857,sl,-985.8968269910818,3,C_30m_4h_1d,long
1,2022-12-01 13:30:00,2022-12-01 15:30:00,34503.899999999994,34592.20357142857,tp,1626.72976453524,4,C_30m_4h_1d,long
1,2022-12-02 05:00:00,2022-12-02 15:30:00,34317.7,34242.239285714284,sl,-992.3051563665233,21,C_30m_4h_1d,long
1,2022-12-02 18:00:00,2022-12-02 22:00:00,34199.899999999994,34441.59642857142,tp,1637.30350800478,8,C_30m_4h_1d,long
1,2022-12-05 04:30:00,2022-12-05 10:00:00,34424.2,34323.74285714285,sl,-998.755139882906,11,C_30m_4h_1d,long
1,2022-12-06 11:00:00,2022-12-06 12:00:00,34022.5,33948.85,sl,-988.7675884840769,2,C_30m_4h_1d,long
-1,2022-12-07 05:30:00,2022-12-07 14:00:00,33636.200000000004,33493.86071428572,tp,1631.466520998699,17,C_30m_4h_1d,short
-1,2022-12-07 18:30:00,2022-12-08 15:00:00,33532.700000000004,33698.96428571429,sl,-995.1945778092231,39,C_30m_4h_1d,short
1,2022-12-09 13:00:00,2022-12-09 15:30:00,33838.799999999996,33776.61428571428,sl,-985.2426320311309,5,C_30m_4h_1d,long
1,2022-12-09 18:00:00,2022-12-09 21:00:00,33788.299999999996,33653.396428571425,sl,-975.3902057108196,6,C_30m_4h_1d,long
-1,2022-12-12 10:00:00,2022-12-12 12:00:00,33454.200000000004,33541.36071428572,sl,-965.6363036537113,4,C_30m_4h_1d,short
-1,2022-12-12 16:30:00,2022-12-12 16:30:00,33539.3,33632.953571428574,sl,-955.9799406171743,0,C_30m_4h_1d,short
1,2022-12-13 07:00:00,2022-12-13 12:30:00,34004.5,34148.75,tp,1577.366902018417,11,C_30m_4h_1d,long
1,2022-12-14 14:00:00,2022-12-14 18:00:00,34125.399999999994,34312.38214285715,tp,1603.6563503853529,8,C_30m_4h_1d,long
1,2022-12-15 01:30:00,2022-12-15 10:00:00,34048.399999999994,33822.33928571428,sl,-978.2303737350403,17,C_30m_4h_1d,long
-1,2022-12-15 15:30:00,2022-12-15 16:30:00,33625.200000000004,33423.11071428572,tp,1614.0801166628162,2,C_30m_4h_1d,short
-1,2022-12-16 03:30:00,2022-12-16 10:00:00,33190.4,32984.453571428574,tp,1640.9814519405109,13,C_30m_4h_1d,short
-1,2022-12-16 15:30:00,2022-12-16 16:30:00,32857.700000000004,33004.96785714286,sl,-1000.9986856837229,2,C_30m_4h_1d,short
-1,2022-12-16 17:30:00,2022-12-16 22:00:00,32779.200000000004,32939.33571428572,sl,-990.9886988268859,9,C_30m_4h_1d,short
-1,2022-12-19 12:00:00,2022-12-19 16:30:00,32980.4,32850.578571428574,tp,1635.1313530643922,9,C_30m_4h_1d,short
-1,2022-12-19 23:30:00,2022-12-20 07:30:00,32720.3,32476.28214285714,tp,1662.3835422821182,14,C_30m_4h_1d,short
-1,2022-12-21 02:30:00,2022-12-21 03:00:00,32948.5,33061.525,sl,-1014.0539607920821,1,C_30m_4h_1d,short
1,2022-12-22 06:00:00,2022-12-22 11:00:00,33451.6,33381.87142857143,sl,-1003.9134211841613,10,C_30m_4h_1d,long
-1,2022-12-23 03:00:00,2022-12-23 12:00:00,32972.0,33111.40357142857,sl,-993.8742869723197,18,C_30m_4h_1d,short
-1,2022-12-23 21:00:00,2022-12-27 01:00:00,33109.700000000004,33298.96785714286,sl,-983.9355441025965,4,C_30m_4h_1d,short
1,2022-12-27 10:30:00,2022-12-27 15:30:00,33387.799999999996,33325.28214285714,sl,-974.0961886615705,10,C_30m_4h_1d,long
1,2022-12-27 17:30:00,2022-12-27 21:30:00,33297.799999999996,33179.72857142857,sl,-964.3552267749548,8,C_30m_4h_1d,long
-1,2022-12-28 05:00:00,2022-12-28 08:30:00,33250.5,33328.735714285714,sl,-954.7116745072052,7,C_30m_4h_1d,short
-1,2022-12-28 11:00:00,2022-12-28 12:00:00,33298.700000000004,33304.6,flip,-84.97479452634033,2,C_30m_4h_1d,short
1,2022-12-28 12:30:00,2022-12-28 16:30:00,33304.6,33237.625,sl,-944.3148098168698,8,C_30m_4h_1d,long
-1,2022-12-29 08:30:00,2022-12-29 10:30:00,32844.3,32903.20714285714,sl,-934.871661718701,4,C_30m_4h_1d,short
-1,2022-12-29 15:00:00,2022-12-29 15:30:00,32949.5,33008.84642857143,sl,-925.5229451015141,1,C_30m_4h_1d,short
1,2022-12-30 04:30:00,2022-12-30 08:00:00,33180.7,33120.74285714285,sl,-916.2677156504989,7,C_30m_4h_1d,long
-1,2022-12-30 14:00:00,2022-12-30 16:30:00,33103.600000000006,32990.350000000006,tp,1511.841730823388,5,C_30m_4h_1d,short
1,2022-12-30 19:00:00,2022-12-30 20:00:00,33002.299999999996,32895.41428571428,sl,-922.2234558022278,2,C_30m_4h_1d,long
-1,2022-12-30 20:30:00,2022-12-30 22:00:00,32905.100000000006,33030.84285714286,sl,-913.0012212442056,3,C_30m_4h_1d,short
-1,2023-01-03 03:30:00,2023-01-03 05:30:00,33023.8,33180.87142857143,sl,-903.8712090317634,4,C_30m_4h_1d,short
-1,2023-01-03 21:30:00,2023-01-03 22:30:00,32925.200000000004,33119.28928571429,sl,-894.832496941446,2,C_30m_4h_1d,short
1,2023-01-04 07:00:00,2023-01-04 15:30:00,33174.7,33272.91428571428,tp,1476.473619953313,17,C_30m_4h_1d,long
1,2023-01-04 18:00:00,2023-01-04 21:00:00,33214.6,33085.32142857143,sl,-900.6489081715646,6,C_30m_4h_1d,long
1,2023-01-04 22:00:00,2023-01-05 16:30:00,33201.1,32999.61785714285,sl,-891.6424190898489,35,C_30m_4h_1d,long
-1,2023-01-06 01:00:00,2023-01-06 15:30:00,32952.3,33097.982142857145,sl,-882.7259948989504,29,C_30m_4h_1d,short
1,2023-01-09 06:30:00,2023-01-09 17:30:00,33693.7,33832.87857142857,tp,1456.4978915833442,22,C_30m_4h_1d,long
1,2023-01-10 16:00:00,2023-01-10 16:30:00,33407.7,33558.271428571425,tp,1480.7728564429428,1,C_30m_4h_1d,long
1,2023-01-11 07:30:00,2023-01-11 09:00:00,33742.1,33687.8,sl,-903.2714424302237,3,C_30m_4h_1d,long
1,2023-01-11 11:30:00,2023-01-11 14:00:00,33776.299999999996,33716.83571428571,sl,-894.2387280059214,5,C_30m_4h_1d,long
1,2023-01-11 18:30:00,2023-01-11 22:00:00,33791.0,33942.19642857143,tp,1475.493901209723,7,C_30m_4h_1d,long
1,2023-01-12 03:00:00,2023-01-12 15:00:00,33954.0,34081.35714285714,tp,1500.0854662298468,24,C_30m_4h_1d,long
1,2023-01-12 17:30:00,2023-01-16 03:30:00,34056.299999999996,34365.28214285714,tp,1525.0868906671087,62,C_30m_4h_1d,long
1,2023-01-17 01:30:00,2023-01-17 07:00:00,34289.6,34229.95357142857,sl,-930.303003306929,11,C_30m_4h_1d,long
1,2023-01-17 09:30:00,2023-01-17 15:00:00,34232.399999999994,34167.97499999999,sl,-920.9999732738598,11,C_30m_4h_1d,long
1,2023-01-17 16:30:00,2023-01-17 16:30:00,34225.899999999994,34142.23214285713,sl,-911.7899735411212,0,C_30m_4h_1d,long
1,2023-01-18 13:00:00,2023-01-18 17:00:00,33916.1,33852.875,sl,-902.6720738057099,8,C_30m_4h_1d,long
-1,2023-01-19 08:00:00,2023-01-19 10:30:00,33204.200000000004,33133.25357142858,tp,1489.4089217796252,5,C_30m_4h_1d,short
-1,2023-01-19 11:00:00,2023-01-19 14:00:00,33127.4,33041.721428571436,tp,1514.2324038090392,6,C_30m_4h_1d,short
-1,2023-01-19 19:00:00,2023-01-19 20:00:00,33020.700000000004,33120.31071428572,sl,-923.6817663235398,2,C_30m_4h_1d,short
-1,2023-01-19 23:00:00,2023-01-20 18:00:00,33048.700000000004,33183.292857142864,sl,-914.4449486603042,36,C_30m_4h_1d,short
1,2023-01-24 02:30:00,2023-01-24 14:30:00,33623.799999999996,33516.325,sl,-905.3004991737013,24,C_30m_4h_1d,long
1,2023-01-25 05:30:00,2023-01-25 11:30:00,33671.299999999996,33591.99285714285,sl,-896.2474941819643,12,C_30m_4h_1d,long
1,2023-01-25 18:30:00,2023-01-25 20:00:00,33444.899999999994,33640.09642857142,tp,1478.8083654002776,3,C_30m_4h_1d,long
1,2023-01-26 07:30:00,2023-01-26 10:00:00,33753.1,33824.18928571428,tp,1503.4551714901945,5,C_30m_4h_1d,long
1,2023-01-26 10:30:00,2023-01-26 10:30:00,33801.899999999994,33758.16428571428,sl,-917.1076546090494,0,C_30m_4h_1d,long
1,2023-01-26 17:30:00,2023-01-26 17:30:00,33805.899999999994,33692.78928571428,sl,-907.9365780629589,0,C_30m_4h_1d,long
1,2023-01-27 04:30:00,2023-01-27 16:30:00,33921.799999999996,34031.299999999996,tp,1498.0953538039485,24,C_30m_4h_1d,long
1,2023-01-27 18:30:00,2023-01-27 21:30:00,33950.5,34121.21428571428,tp,1523.0636097005713,6,C_30m_4h_1d,long
1,2023-01-31 08:30:00,2023-01-31 10:30:00,33709.7,33654.725,sl,-929.0688019173745,4,C_30m_4h_1d,long
1,2023-01-31 23:00:00,2023-02-01 10:30:00,34094.7,33971.774999999994,sl,-919.7781138982009,21,C_30m_4h_1d,long
1,2023-02-02 07:00:00,2023-02-02 13:30:00,34049.5,33980.21071428572,sl,-910.5803327592189,13,C_30m_4h_1d,long
1,2023-02-02 22:30:00,2023-02-06 09:00:00,33974.899999999994,33789.48928571428,sl,-901.4745294316267,63,C_30m_4h_1d,long
1,2023-02-06 10:00:00,2023-02-06 10:00:00,33819.2,33760.29285714285,sl,-892.4597841373105,0,C_30m_4h_1d,long
1,2023-02-06 14:00:00,2023-02-06 16:30:00,33717.2,33845.05714285714,tp,1472.5586438266462,5,C_30m_4h_1d,long
1,2023-02-06 23:00:00,2023-02-07 16:00:00,33881.1,33749.58214285714,sl,-898.2607727342039,32,C_30m_4h_1d,long
1,2023-02-08 08:00:00,2023-02-08 09:00:00,34173.399999999994,34119.935714285704,sl,-889.2781650068619,2,C_30m_4h_1d,long
1,2023-02-08 13:00:00,2023-02-08 13:30:00,34117.7,34053.86428571428,sl,-880.3853833567932,1,C_30m_4h_1d,long
1,2023-02-08 23:00:00,2023-02-09 10:00:00,33960.899999999994,34182.54285714285,tp,1452.6358825386926,20,C_30m_4h_1d,long
1,2023-02-09 18:00:00,2023-02-09 18:00:00,34170.7,34089.29285714286,sl,-886.1078883486122,0,C_30m_4h_1d,long
1,2023-02-13 05:30:00,2023-02-13 16:30:00,33794.899999999994,33950.16785714286,tp,1462.0780157752101,22,C_30m_4h_1d,long
1,2023-02-13 22:30:00,2023-02-14 15:30:00,34186.399999999994,34360.72142857142,tp,1486.4459827047556,32,C_30m_4h_1d,long
1,2023-02-15 08:00:00,2023-02-15 15:30:00,33966.1,33900.36785714286,sl,-906.7320494499257,15,C_30m_4h_1d,long
1,2023-02-15 18:30:00,2023-02-16 15:30:00,33996.0,33883.521428571425,sl,-897.6647289554264,40,C_30m_4h_1d,long
-1,2023-02-17 10:30:00,2023-02-17 11:30:00,33514.8,33562.58571428571,sl,-888.6880816658722,2,C_30m_4h_1d,short
-1,2023-02-17 13:00:00,2023-02-17 15:30:00,33526.3,33589.66428571429,sl,-879.8012008492135,5,C_30m_4h_1d,short
-1,2023-02-17 18:30:00,2023-02-17 19:00:00,33600.5,33714.10357142857,sl,-871.0031888407215,1,C_30m_4h_1d,short
-1,2023-02-17 20:00:00,2023-02-17 21:00:00,33624.5,33758.83571428571,sl,-862.2931569523142,2,C_30m_4h_1d,short
-1,2023-02-20 06:00:00,2023-02-20 09:30:00,33819.3,33825.5,flip,-70.72161828985402,7,C_30m_4h_1d,short
1,2023-02-20 10:00:00,2023-02-20 10:30:00,33825.5,33777.44642857143,sl,-852.9630091998924,1,C_30m_4h_1d,long
1,2023-02-20 13:30:00,2023-02-20 17:00:00,33779.0,33723.99285714286,sl,-844.4333791078934,7,C_30m_4h_1d,long
-1,2023-02-21 01:30:00,2023-02-21 07:30:00,33734.5,33708.899999999994,flip,392.58185775893025,12,C_30m_4h_1d,short
1,2023-02-21 08:00:00,2023-02-21 09:00:00,33709.399999999994,33653.36428571428,sl,-839.9148638944037,2,C_30m_4h_1d,long
-1,2023-02-21 09:30:00,2023-02-21 11:30:00,33651.200000000004,33710.00000000001,sl,-831.5157152554597,4,C_30m_4h_1d,short
1,2023-02-21 12:00:00,2023-02-21 12:00:00,33674.6,33601.549999999996,sl,-823.2005581029051,0,C_30m_4h_1d,long
-1,2023-02-21 12:30:00,2023-02-21 15:00:00,33620.200000000004,33488.16428571429,tp,1358.2809208698184,5,C_30m_4h_1d,short
-1,2023-02-21 23:00:00,2023-02-23 17:00:00,33135.9,33261.91071428572,sl,-828.5513617305742,80,C_30m_4h_1d,short
-1,2023-02-27 01:30:00,2023-02-27 11:30:00,32791.3,32943.87142857143,sl,-820.2658481132685,20,C_30m_4h_1d,short
-1,2023-02-28 05:30:00,2023-02-28 09:30:00,32924.4,32827.328571428574,tp,1353.4386493867914,8,C_30m_4h_1d,short
-1,2023-03-01 09:00:00,2023-03-01 11:00:00,32679.2,32731.475,sl,-825.5975761260037,4,C_30m_4h_1d,short
-1,2023-03-01 13:30:00,2023-03-01 15:30:00,32720.2,32622.789285714287,tp,1362.2360006080078,4,C_30m_4h_1d,short
-1,2023-03-02 12:00:00,2023-03-02 13:00:00,32657.7,32725.371428571427,sl,-830.9639603708238,2,C_30m_4h_1d,short
-1,2023-03-02 16:00:00,2023-03-02 17:00:00,32721.7,32796.27142857143,sl,-822.6543207671156,2,C_30m_4h_1d,short
-1,2023-03-02 18:30:00,2023-03-02 20:30:00,32755.1,32848.078571428574,sl,-814.4277775594444,4,C_30m_4h_1d,short
-1,2023-03-08 05:00:00,2023-03-08 10:30:00,32834.8,32898.732142857145,sl,-806.28349978385,11,C_30m_4h_1d,short
-1,2023-03-08 11:30:00,2023-03-08 13:00:00,32861.600000000006,32916.61785714286,sl,-798.2206647860115,3,C_30m_4h_1d,short
-1,2023-03-08 14:00:00,2023-03-08 17:00:00,32874.100000000006,32779.72500000001,tp,1317.0640968968175,6,C_30m_4h_1d,short
-1,2023-03-09 03:00:00,2023-03-09 16:00:00,32782.9,32877.75357142858,sl,-803.4090991071196,26,C_30m_4h_1d,short
-1,2023-03-10 16:30:00,2023-03-10 17:30:00,32177.899999999998,32313.971428571425,sl,-795.3750081160484,2,C_30m_4h_1d,short
-1,2023-03-10 19:00:00,2023-03-10 20:30:00,32172.5,31842.76785714286,tp,1312.36876339147,3,C_30m_4h_1d,short
-1,2023-03-13 01:00:00,2023-03-13 14:30:00,32105.0,31598.39285714286,tp,1334.2415761146644,27,C_30m_4h_1d,short
-1,2023-03-13 19:00:00,2023-03-14 16:30:00,31927.8,32261.892857142855,sl,-813.8873614299492,41,C_30m_4h_1d,short
-1,2023-03-15 02:30:00,2023-03-15 12:00:00,32090.1,31830.564285714285,tp,1342.9141463594099,19,C_30m_4h_1d,short
-1,2023-03-15 19:00:00,2023-03-15 19:30:00,31455.0,31680.85714285714,sl,-819.1776292792439,1,C_30m_4h_1d,short
-1,2023-03-16 15:00:00,2023-03-16 16:30:00,31742.2,31882.075,sl,-810.9858529864514,3,C_30m_4h_1d,short
-1,2023-03-17 08:00:00,2023-03-17 10:00:00,32234.6,32277.06071428571,sl,-802.8759944565868,4,C_30m_4h_1d,short
-1,2023-03-17 11:00:00,2023-03-17 12:30:00,32261.6,32159.760714285712,tp,1324.7453908533682,3,C_30m_4h_1d,short
