symbol,combo,variant,n_trades,total_return_pct,cagr_pct,max_dd_pct,sharpe,win_rate_pct,profit_factor,avg_bars,score,pct_tp,pct_sl,pct_signal,long_pnl,short_pnl,oos_ret,oos_pf,oos_sharpe,oos_trades,oos_score,pos_folds,n_folds,blend
EURUSD,30m+4h,thr_0.55_hard,36,12.369390712076411,2.203680874621061,-2.9700999999999977,0.6109535618174895,50.0,1.639433899835865,9.694444444444445,5.455374687466169,50.0,50.0,0.0,3605.903422947832,8763.48728912859,8.549070964592076,1.6693634730250766,0.5923674426075007,26,5.812768819607325,3,3,5.651941460143805
EURUSD,30m+4h,exit_thr_0.3,37,7.106090055214276,1.2913863977483286,-3.0800249314974826,0.4251128473541952,43.24324324324324,1.4557482065772713,5.486486486486487,4.51471676568098,35.13513513513514,32.432432432432435,32.432432432432435,5859.754117044994,1246.335938169295,9.043410975990929,1.9675999493287888,0.6973013787801544,26,6.571586076587719,3,3,5.645994886679686
EURUSD,30m+4h,exit_thr_0.5,37,8.398883651427425,1.5187889245848352,-2.8525895223524,0.48206607386487593,43.24324324324324,1.5212913297399102,6.027027027027027,4.829708668990456,37.83783783783784,35.13513513513514,27.027027027027028,5910.276662785038,2488.606988642389,8.504090302801327,1.8269187801708056,0.6582119273237195,26,6.226196354355204,3,3,5.597776895941068
EURUSD,30m+4h,nm_5_20_soft,37,8.398883651427425,1.5187889245848352,-2.8525895223524,0.48206607386487593,43.24324324324324,1.5212913297399102,6.027027027027027,4.829708668990456,37.83783783783784,35.13513513513514,27.027027027027028,5910.276662785038,2488.606988642389,8.504090302801327,1.8269187801708056,0.6582119273237195,26,6.226196354355204,3,3,5.597776895941068
EURUSD,30m+4h,thr_0.55_soft,37,8.398883651427425,1.5187889245848352,-2.8525895223524,0.48206607386487593,43.24324324324324,1.5212913297399102,6.027027027027027,4.829708668990456,37.83783783783784,35.13513513513514,27.027027027027028,5910.276662785038,2488.606988642389,8.504090302801327,1.8269187801708056,0.6582119273237195,26,6.226196354355204,3,3,5.597776895941068
EURUSD,30m+4h,v1_soft_htf55,37,8.398883651427425,1.5187889245848352,-2.8525895223524,0.48206607386487593,43.24324324324324,1.5212913297399102,6.027027027027027,4.829708668990456,37.83783783783784,35.13513513513514,27.027027027027028,5910.276662785038,2488.606988642389,8.504090302801327,1.8269187801708056,0.6582119273237195,26,6.226196354355204,3,3,5.597776895941068
EURUSD,1h+1d,thr_0.4_hard,40,13.834940398091167,2.4812859003288112,-4.0041396522757395,0.7111050253640407,50.0,1.6760788845136798,11.75,5.728899087360317,50.0,50.0,0.0,5759.591797553241,8075.348600537862,13.26558787371469,2.2803786909531794,1.007302452499702,27,5.204366939393059,2,3,5.440406405978326
EURUSD,30m+4h,rr_1.0_2.5,37,8.363809630461638,1.512648577286746,-5.3318575937062125,0.3819091516613405,35.13513513513514,1.4169594097993916,5.162162162162162,4.243900140745082,29.72972972972973,45.94594594594595,24.324324324324326,4151.138540803418,4212.671089658271,10.24081585663168,1.8715578044701833,0.6094222846445063,26,6.259657194473443,3,3,5.352566520295682
EURUSD,30m+4h,exit_thr_0.7,37,7.701833424760163,1.396453393137298,-2.9700999999999977,0.4414280245825952,43.24324324324324,1.4607587558257393,6.216216216216216,4.577284607224741,37.83783783783784,37.83783783783784,24.324324324324326,5248.7280138943515,2453.1054108658245,7.8441839427787485,1.724277764462689,0.6144586166996479,26,5.9486852934026375,3,3,5.331554984622585
EURUSD,30m+4h,rr_1.2_2.4,37,6.16302794857686,1.1240896911391296,-5.649961667833104,0.3291679099545513,37.83783783783784,1.3344190436765457,5.351351351351352,3.8721459046803486,32.432432432432435,43.24324324324324,24.324324324324326,4819.056508917272,1343.971439659531,8.991563525193014,1.8295759442531518,0.6541776436772907,26,6.23033398927417,3,3,5.169149351206951
EURUSD,30m+4h,exit_thr_1.0,36,7.160844742194272,1.3010628917425882,-2.9700999999999977,0.4067644681217843,44.44444444444444,1.417099864293667,6.583333333333333,4.386990491821621,38.88888888888889,41.66666666666667,19.444444444444446,4681.722028082134,2479.1227141121385,7.220269797857015,1.6494049191001698,0.5477290900314645,26,5.692606171226107,3,3,5.105079115494089
EURUSD,30m+4h,thr_0.65_soft,28,4.297048514725277,0.7894771331699912,-3.546695692428947,0.2939841032594652,42.857142857142854,1.3295593595853092,5.892857142857143,3.8484727911552614,35.714285714285715,39.285714285714285,25.0,852.8442699533973,3444.204244771913,4.860496802390557,1.5397517150114122,0.5019135719575002,21,5.38097875598298,3,3,4.691351071810507
EURUSD,30m+4h,rrh_1.0_2.5,36,5.66497510262407,1.0352483191620632,-6.364482132926808,0.25434554489944294,33.33333333333333,1.2360784010279746,7.25,3.4299624877749633,33.33333333333333,66.66666666666666,0.0,2182.0881030020337,3482.886999622026,8.860684054751221,1.7106376905844969,0.4231126309554808,26,5.644551168149727,3,3,4.6479862619810834
EURUSD,30m+4h,nm_5_15_hard,64,4.901233514209968,0.8979657691427168,-10.525585027367935,0.2166924362070072,40.625,1.1302838102864288,11.171875,2.894839817045889,40.625,59.375,0.0,-6349.134354718458,11250.367868928428,13.202916340977342,1.534454827893643,0.7016054156039285,48,5.753346942602952,3,3,4.467018736102274
EURUSD,1h+1d,exit_thr_0.5,32,8.34132857833827,1.5269498841051332,-2.6905162489980206,0.5091781773788598,43.75,1.6085173046728538,9.0,5.103950375556719,40.625,34.375,25.0,619.9441203134816,7721.384458024798,7.560286495773482,1.9029082673620366,0.6819844473424422,21,3.904396070695471,2,3,4.444195507883033
EURUSD,1h+1d,v1_soft_htf55,32,8.34132857833827,1.5269498841051332,-2.6905162489980206,0.5091781773788598,43.75,1.6085173046728538,9.0,5.103950375556719,40.625,34.375,25.0,619.9441203134816,7721.384458024798,7.560286495773482,1.9029082673620366,0.6819844473424422,21,3.904396070695471,2,3,4.444195507883033
EURUSD,1h+1d,thr_0.55_soft,32,8.34132857833827,1.5269498841051332,-2.6905162489980206,0.5091781773788598,43.75,1.6085173046728538,9.0,5.103950375556719,40.625,34.375,25.0,619.9441203134816,7721.384458024798,7.560286495773482,1.9029082673620366,0.6819844473424422,21,3.904396070695471,2,3,4.444195507883033
EURUSD,1h+1d,nm_5_20_soft,32,8.34132857833827,1.5269498841051332,-2.6905162489980206,0.5091781773788598,43.75,1.6085173046728538,9.0,5.103950375556719,40.625,34.375,25.0,619.9441203134816,7721.384458024798,7.560286495773482,1.9029082673620366,0.6819844473424422,21,3.904396070695471,2,3,4.444195507883033
EURUSD,1h+1d,v1_soft_min4,32,8.32542659790052,1.5241310326346236,-2.7047990118856613,0.5082638799382244,43.75,1.6067538823249699,9.84375,5.096681047052601,40.625,34.375,25.0,619.5948455259627,7705.831752374552,7.545661407940585,1.9029082673620366,0.6789120417789621,21,3.8996412114719226,2,3,4.438309137483229
EURUSD,1h+1d,thr_0.65_soft,28,6.946505516762325,1.27841184162929,-2.6905162489980206,0.4648995884032129,42.857142857142854,1.5988276267239694,8.964285714285714,4.9592725415016945,39.285714285714285,32.142857142857146,28.57142857142857,906.7305707215512,6039.774946040767,6.2175439524397085,2.0102773537002023,0.6070087825159743,17,3.993243320698763,2,3,4.427956470060082
EURUSD,30m+4h,rr_1.5_2.0,37,3.527858187227517,0.6501256440607062,-2.9062154111349714,0.24631301459793786,43.24324324324324,1.2239946281115044,5.783783783783784,3.5148589926624387,37.83783783783784,35.13513513513514,27.027027027027028,3495.9958290208915,31.862358206657746,4.810539344087306,1.4762070327731318,0.43250910769818873,26,5.14928312053442,3,3,4.413792262992029
EURUSD,30m+4h,rrh_1.5_2.0,36,5.919378244723705,1.0806705299468478,-2.970100000000009,0.3545819669558241,50.0,1.3157985150945046,9.416666666666666,4.004542786542384,50.0,50.0,0.0,1216.3881627110627,4702.990082012651,4.1883963271765134,1.340359742498663,0.33263653452624065,26,4.721558250058452,3,3,4.398901291476221
EURUSD,1h+1d,thr_0.5_soft,33,7.851427844519532,1.4399535715663214,-2.6905162489980206,0.4802264073556566,42.42424242424242,1.5548728430523573,9.0,4.903137666782697,39.39393939393939,33.33333333333333,27.27272727272727,596.8956077135483,7254.532236806003,7.087100278794722,1.792959208575673,0.6450133423182853,22,3.6243094334167205,2,3,4.19978213843141
