side,horizon_5m,n,hit_pct,mean_ret,median_ret,mean_mfe,mean_mae,first_close_favor_pct,first_close_adverse_pct,symbol,panel,min_agree,n_agents
any,10,3095,49.98384491114701,0.0003664098107404435,0.0,0.09430108491469955,0.09719336216268679,49.27302100161551,50.662358642972535,US30,abc_plus_dvmr_mv_longOnly,2,7
long,15,3095,50.53311793214863,0.0020684615168701653,0.0010338546028240774,0.11763163602969927,0.11926087994201297,49.27302100161551,50.662358642972535,US30,abc_plus_dvmr_mv_longOnly,2,7
any,15,3095,50.53311793214863,0.0020684615168701653,0.0010338546028240774,0.11763163602969927,0.11926087994201297,49.27302100161551,50.662358642972535,US30,abc_plus_dvmr_mv_longOnly,2,7
long,20,3095,50.113085621970924,0.0008953771160079689,0.0005583423040330181,0.13541112092273494,0.13816481695098332,49.305331179321485,50.662358642972535,US30,abc_plus_dvmr_mv_longOnly,2,7
any,20,3095,50.113085621970924,0.0008953771160079689,0.0005583423040330181,0.13541112092273494,0.13816481695098332,49.305331179321485,50.662358642972535,US30,abc_plus_dvmr_mv_longOnly,2,7
long,1,895,48.49162011173184,0.0014936619411073427,0.0,0.03491724001409199,0.030334577743261777,48.49162011173184,49.16201117318436,US30,abc_plus_dvmr_mv_longOnly,3,7
any,1,895,48.49162011173184,0.0014936619411073427,0.0,0.03491724001409199,0.030334577743261777,48.49162011173184,49.16201117318436,US30,abc_plus_dvmr_mv_longOnly,3,7
long,2,895,49.94413407821229,0.0035358650240285717,0.0,0.048314208729569874,0.04282630462302344,49.720670391061454,49.944134078212294,US30,abc_plus_dvmr_mv_longOnly,3,7
any,2,895,49.94413407821229,0.0035358650240285717,0.0,0.048314208729569874,0.04282630462302344,49.720670391061454,49.944134078212294,US30,abc_plus_dvmr_mv_longOnly,3,7
long,3,895,47.374301675977655,0.0008718740958646678,-0.0013192438094484242,0.05780076765611434,0.05232113038999187,49.944134078212294,49.944134078212294,US30,abc_plus_dvmr_mv_longOnly,3,7
any,3,895,47.374301675977655,0.0008718740958646678,-0.0013192438094484242,0.05780076765611434,0.05232113038999187,49.944134078212294,49.944134078212294,US30,abc_plus_dvmr_mv_longOnly,3,7
long,5,895,49.94413407821229,0.0049269347476317525,0.0,0.07426209614480175,0.06840781259505756,49.944134078212294,49.944134078212294,US30,abc_plus_dvmr_mv_longOnly,3,7
any,5,895,49.94413407821229,0.0049269347476317525,0.0,0.07426209614480175,0.06840781259505756,49.944134078212294,49.944134078212294,US30,abc_plus_dvmr_mv_longOnly,3,7
long,8,895,50.05586592178771,0.008421421002338074,0.0006254737964007736,0.09604912258718151,0.08785715680335072,49.944134078212294,49.944134078212294,US30,abc_plus_dvmr_mv_longOnly,3,7
any,8,895,50.05586592178771,0.008421421002338074,0.0006254737964007736,0.09604912258718151,0.08785715680335072,49.944134078212294,49.944134078212294,US30,abc_plus_dvmr_mv_longOnly,3,7
long,10,895,50.6145251396648,0.00957183455801124,0.002156152905739463,0.10654214418155104,0.09827777527297583,49.944134078212294,49.944134078212294,US30,abc_plus_dvmr_mv_longOnly,3,7
any,10,895,50.6145251396648,0.00957183455801124,0.002156152905739463,0.10654214418155104,0.09827777527297583,49.944134078212294,49.944134078212294,US30,abc_plus_dvmr_mv_longOnly,3,7
long,15,895,51.62011173184358,0.012708724950264387,0.004296442238941894,0.12913338446125638,0.12114218031000662,50.055865921787706,49.944134078212294,US30,abc_plus_dvmr_mv_longOnly,3,7
any,15,895,51.62011173184358,0.012708724950264387,0.004296442238941894,0.12913338446125638,0.12114218031000662,50.055865921787706,49.944134078212294,US30,abc_plus_dvmr_mv_longOnly,3,7
long,20,895,51.28491620111731,0.014940422242145325,0.0028699098561314187,0.15170633178632595,0.13960454060619076,50.055865921787706,49.944134078212294,US30,abc_plus_dvmr_mv_longOnly,3,7
any,20,895,51.28491620111731,0.014940422242145325,0.0028699098561314187,0.15170633178632595,0.13960454060619076,50.055865921787706,49.944134078212294,US30,abc_plus_dvmr_mv_longOnly,3,7
long,1,95,51.578947368421055,0.0046203954068357225,0.004746340156434625,0.04324663323600338,0.0341663400022235,51.578947368421055,43.1578947368421,US30,abc_plus_dvmr_mv_longOnly,4,7
any,1,95,51.578947368421055,0.0046203954068357225,0.004746340156434625,0.04324663323600338,0.0341663400022235,51.578947368421055,43.1578947368421,US30,abc_plus_dvmr_mv_longOnly,4,7
long,2,95,47.368421052631575,-0.0001389822478338494,0.0,0.053452030580921024,0.04483775816400425,52.63157894736842,46.31578947368421,US30,abc_plus_dvmr_mv_longOnly,4,7
any,2,95,47.368421052631575,-0.0001389822478338494,0.0,0.053452030580921024,0.04483775816400425,52.63157894736842,46.31578947368421,US30,abc_plus_dvmr_mv_longOnly,4,7
long,3,95,42.10526315789473,-0.006502694701258134,-0.012795835636122074,0.06311989355062128,0.062137092381692925,52.63157894736842,46.31578947368421,US30,abc_plus_dvmr_mv_longOnly,4,7
any,3,95,42.10526315789473,-0.006502694701258134,-0.012795835636122074,0.06311989355062128,0.062137092381692925,52.63157894736842,46.31578947368421,US30,abc_plus_dvmr_mv_longOnly,4,7
long,5,95,50.526315789473685,0.0042965419728594936,0.0013290166871335236,0.07560634823228642,0.07634535877240176,52.63157894736842,46.31578947368421,US30,abc_plus_dvmr_mv_longOnly,4,7
any,5,95,50.526315789473685,0.0042965419728594936,0.0013290166871335236,0.07560634823228642,0.07634535877240176,52.63157894736842,46.31578947368421,US30,abc_plus_dvmr_mv_longOnly,4,7
long,8,95,53.68421052631579,-0.005691583656699764,0.005419544016664182,0.10120352787312721,0.0992680646762219,52.63157894736842,46.31578947368421,US30,abc_plus_dvmr_mv_longOnly,4,7
any,8,95,53.68421052631579,-0.005691583656699764,0.005419544016664182,0.10120352787312721,0.0992680646762219,52.63157894736842,46.31578947368421,US30,abc_plus_dvmr_mv_longOnly,4,7
long,10,95,52.63157894736842,-0.0006964179617606471,0.014675452370819329,0.11596107506704693,0.1113394947140533,52.63157894736842,46.31578947368421,US30,abc_plus_dvmr_mv_longOnly,4,7
any,10,95,52.63157894736842,-0.0006964179617606471,0.014675452370819329,0.11596107506704693,0.1113394947140533,52.63157894736842,46.31578947368421,US30,abc_plus_dvmr_mv_longOnly,4,7
long,15,95,63.1578947368421,0.016287303600603383,0.02901728140314676,0.14011840294893277,0.13299981840331523,53.68421052631579,46.31578947368421,US30,abc_plus_dvmr_mv_longOnly,4,7
any,15,95,63.1578947368421,0.016287303600603383,0.02901728140314676,0.14011840294893277,0.13299981840331523,53.68421052631579,46.31578947368421,US30,abc_plus_dvmr_mv_longOnly,4,7
long,20,95,60.0,0.013490164345928075,0.03536806906419305,0.1676763668213353,0.15531275360492142,53.68421052631579,46.31578947368421,US30,abc_plus_dvmr_mv_longOnly,4,7
any,20,95,60.0,0.013490164345928075,0.03536806906419305,0.1676763668213353,0.15531275360492142,53.68421052631579,46.31578947368421,US30,abc_plus_dvmr_mv_longOnly,4,7
long,1,4920,53.08943089430894,0.004952058977736213,0.0016560244874710408,0.035012552461895566,0.02858383582162428,53.08943089430894,43.49593495934959,US30,abc_plus_research,2,10
short,1,2775,54.7027027027027,0.005756234110496718,0.0017228934870491246,0.04238658779640769,0.03685560922130457,54.7027027027027,40.86486486486486,US30,abc_plus_research,2,10
any,1,7695,53.67121507472385,0.0052420636552424375,0.0016823608502517147,0.037671804970442826,0.031566834026187346,53.67121507472385,42.54710851202079,US30,abc_plus_research,2,10
long,2,4920,54.93902439024391,0.008441000881490872,0.0031163640435554374,0.0496174644358071,0.03926939317917776,54.41056910569106,44.77642276422764,US30,abc_plus_research,2,10
short,2,2775,57.08108108108109,0.01198532636336357,0.0038418539250300626,0.062433861311905654,0.049852716946064704,56.68468468468468,41.729729729729726,US30,abc_plus_research,2,10
any,2,7695,55.71150097465887,0.00971916894025588,0.003222571405737208,0.05423936194473153,0.04308599141869839,55.23066926575699,43.67771280051982,US30,abc_plus_research,2,10
long,3,4920,54.91869918699187,0.010733659358517658,0.004135970913643195,0.06098806901678733,0.047080191936000444,54.67479674796748,44.8780487804878,US30,abc_plus_research,2,10
short,3,2775,57.153153153153156,0.014657483721288026,0.004893628821516307,0.07996690600292866,0.06069270133385513,57.189189189189186,42.090090090090094,US30,abc_plus_research,2,10
any,3,7695,55.724496426250816,0.01214868373885395,0.004358032725920417,0.0678322889825498,0.05198918655316052,55.58154645873944,43.87264457439896,US30,abc_plus_research,2,10
long,5,4920,54.044715447154466,0.012113128530256801,0.004403664817037552,0.07720414315280055,0.06099402068263334,54.75609756097561,44.979674796747965,US30,abc_plus_research,2,10
short,5,2775,55.85585585585585,0.016160548235610715,0.005230487991453383,0.10280217605886109,0.07919342600787839,57.369369369369366,42.1981981981982,US30,abc_plus_research,2,10
any,5,7695,54.697855750487335,0.013572724330433163,0.004529587264008503,0.08643540258286138,0.06755715905528506,55.69850552306693,43.9766081871345,US30,abc_plus_research,2,10
long,8,4920,53.67886178861788,0.013310696014321362,0.004495603445066996,0.0976213545473667,0.07950484432049838,54.89837398373984,45.0,US30,abc_plus_research,2,10
short,8,2775,53.04504504504505,0.01747627216985538,0.0022760342470321084,0.12962365317838637,0.1019189184524888,57.513513513513516,42.34234234234234,US30,abc_plus_research,2,10
any,8,7695,53.45029239766082,0.014812901840391135,0.003750726703298764,0.10916214450202291,0.08758789249675224,55.8414554905783,44.04158544509422,US30,abc_plus_research,2,10
long,10,4920,53.963414634146346,0.014985776758859056,0.00624999782414187,0.10803438074721984,0.08941644199195298,54.89837398373984,45.040650406504064,US30,abc_plus_research,2,10
short,10,2775,52.68468468468468,0.018607337887800664,0.0017721681697803267,0.1449410459058946,0.1145305338766955,57.585585585585584,42.34234234234234,US30,abc_plus_research,2,10
any,10,7695,53.50227420402859,0.01629179782875028,0.004536146608258379,0.12134380190580628,0.09847318078079774,55.86744639376219,44.0675763482781,US30,abc_plus_research,2,10
long,15,4920,53.55691056910569,0.01652497241476277,0.006350464960812393,0.13359864884411946,0.11279213294130284,54.89837398373984,45.0609756097561,US30,abc_plus_research,2,10
short,15,2775,52.14414414414414,0.015568383374216913,0.0017721681697803267,0.17550419448931115,0.14331886338175986,57.62162162162162,42.34234234234234,US30,abc_plus_research,2,10
any,15,7695,53.047433398310595,0.016180003657450908,0.004584540356844991,0.14871078518790204,0.12380079791495693,55.88044184535413,44.08057179987004,US30,abc_plus_research,2,10
long,20,4920,53.109756097560975,0.016397528492852875,0.008813883005359237,0.15298152174571042,0.13238223753282824,54.91869918699187,45.0609756097561,US30,abc_plus_research,2,10
short,20,2775,51.31531531531531,0.019032170785813308,0.0015099900944649802,0.2052455364909874,0.16701823335979465,57.65765765765766,42.34234234234234,US30,abc_plus_research,2,10
any,20,7695,52.462638076673166,0.01734764315990488,0.004960698863255855,0.17182916838874404,0.14487280133007735,55.90643274853801,44.08057179987004,US30,abc_plus_research,2,10
long,1,1815,54.049586776859506,0.008422741606335075,0.0022516132809157763,0.03940605190907845,0.028838079784380844,54.049586776859506,43.03030303030303,US30,abc_plus_research,3,10
short,1,897,58.19397993311036,0.011863289189535185,0.004065135078614426,0.04389577924761232,0.032295568998537943,58.19397993311037,38.01560758082497,US30,abc_plus_research,3,10
any,1,2712,55.42035398230089,0.009560710331309447,0.0029091386324587134,0.040891039159323614,0.029981651991275723,55.42035398230089,41.3716814159292,US30,abc_plus_research,3,10
long,2,1815,57.35537190082645,0.014923960160028345,0.0058975825809000895,0.05644114308201973,0.038617843662236466,55.26170798898072,44.18732782369146,US30,abc_plus_research,3,10
short,2,897,63.54515050167224,0.022844841347741705,0.011842553254481667,0.06510122476356364,0.041416393194568926,60.20066889632107,38.46153846153846,US30,abc_plus_research,3,10
any,2,2712,59.40265486725663,0.01754380913693796,0.007334255056885355,0.05930548425766313,0.039543470111536694,56.8952802359882,42.293510324483776,US30,abc_plus_research,3,10
long,3,1815,55.867768595041326,0.01762684558660291,0.005080546992011347,0.06992704836769864,0.04652820775192295,55.53719008264463,44.18732782369146,US30,abc_plus_research,3,10
short,3,897,63.09921962095875,0.026320700891602964,0.014307516215185043,0.08297291588034852,0.04897102657458596,60.53511705685619,38.684503901895205,US30,abc_plus_research,3,10
any,3,2712,58.25958702064897,0.020502357462924833,0.007757943244733062,0.07424199791004633,0.04733617548198516,57.190265486725664,42.36725663716814,US30,abc_plus_research,3,10
long,5,1815,56.74931129476584,0.021627034984520403,0.008935352723048743,0.0886239083178466,0.06069098780450441,55.53719008264463,44.29752066115702,US30,abc_plus_research,3,10
short,5,897,61.64994425863991,0.030982082358031564,0.015060997038003916,0.10767813919380932,0.06344119166137527,60.98104793756968,38.79598662207358,US30,abc_plus_research,3,10
any,5,2712,58.37020648967551,0.024721237600316682,0.010732475131346307,0.09492613733544931,0.06160062381468625,57.3377581120944,42.47787610619469,US30,abc_plus_research,3,10
long,8,1815,56.528925619834716,0.02410321340388373,0.010403012712481535,0.11185710000046613,0.07943028846902905,55.59228650137741,44.29752066115702,US30,abc_plus_research,3,10
short,8,897,55.964325529542926,0.02690082470985475,0.010760417159852452,0.13209148246957225,0.08343614426170813,60.98104793756968,38.90746934225195,US30,abc_plus_research,3,10
any,8,2712,56.342182890855455,0.025028529532739187,0.010619342892075757,0.11854966676845587,0.08075523413497046,57.37463126843658,42.514749262536874,US30,abc_plus_research,3,10
long,10,1815,55.70247933884298,0.022745503002290546,0.01054397893614265,0.12240803301380711,0.0903355817756257,55.59228650137741,44.352617079889804,US30,abc_plus_research,3,10
short,10,897,54.84949832775919,0.027337571930097417,0.00744347390470269,0.14737800243733973,0.09636042627526632,61.09253065774805,38.90746934225195,US30,abc_plus_research,3,10
any,10,2712,55.42035398230089,0.0242643399596072,0.009699798255762917,0.1306669056439357,0.09232831242318383,57.41150442477876,42.551622418879056,US30,abc_plus_research,3,10
long,15,1815,54.87603305785124,0.024106396265468514,0.011473775122352165,0.14841783163469385,0.11551812611405247,55.647382920110196,44.352617079889804,US30,abc_plus_research,3,10
short,15,897,55.406911928651056,0.020991167730893427,0.012825994014536126,0.17348612764304702,0.12499406956032337,61.09253065774805,38.90746934225195,US30,abc_plus_research,3,10
any,15,2712,55.051622418879056,0.02307602753555928,0.01175928985943139,0.15670922600028855,0.11865231537338321,57.448377581120944,42.551622418879056,US30,abc_plus_research,3,10
long,20,1815,54.21487603305785,0.02464631022524116,0.01252958691091008,0.17095201482882996,0.13645330978375342,55.647382920110196,44.352617079889804,US30,abc_plus_research,3,10
short,20,897,54.18060200668896,0.019498659796862904,0.008981605671584595,0.19948892481660485,0.14649589983135172,61.09253065774805,38.90746934225195,US30,abc_plus_research,3,10
any,20,2712,54.20353982300885,0.022943713457447903,0.011424949285907277,0.18039066094204312,0.1397749186601161,57.448377581120944,42.551622418879056,US30,abc_plus_research,3,10
long,1,318,54.40251572327044,0.013608846254847685,0.0032668032558952264,0.04351623622292045,0.02763786880730828,54.40251572327044,42.76729559748428,US30,abc_plus_research,4,10
short,1,88,62.5,0.03686395971220958,0.00946315149578585,0.0742788585939555,0.04035074540734584,62.5,31.818181818181817,US30,abc_plus_research,4,10
any,1,406,56.15763546798029,0.018649363457428587,0.00453421445340794,0.05018399673683937,0.03039336915411445,56.1576354679803,40.39408866995074,US30,abc_plus_research,4,10
long,2,318,58.17610062893082,0.01721079090043995,0.006600534588707056,0.059747448164973675,0.03625644248140613,55.34591194968554,44.0251572327044,US30,abc_plus_research,4,10
short,2,88,70.45454545454545,0.06161706256386317,0.035694868915633594,0.10384060952806698,0.04700481209126849,67.04545454545455,32.95454545454545,US30,abc_plus_research,4,10
any,2,406,60.83743842364532,0.026835795595960256,0.008982073141583308,0.06930458658850129,0.03858613835743541,57.881773399014776,41.6256157635468,US30,abc_plus_research,4,10
long,3,318,52.20125786163522,0.01931291188806618,0.002985383874843325,0.07264631204894091,0.04582719988599862,55.34591194968554,44.0251572327044,US30,abc_plus_research,4,10
short,3,88,69.31818181818183,0.06841494268685698,0.03631359796813144,0.12933337081047971,0.049832595411889405,67.04545454545455,32.95454545454545,US30,abc_plus_research,4,10
any,3,406,55.91133004926109,0.029955716593222808,0.008534228385267354,0.08493316222385572,0.04669536443348234,57.881773399014776,41.6256157635468,US30,abc_plus_research,4,10
long,5,318,54.71698113207547,0.020829179870950097,0.009943700552796331,0.08625836265475119,0.05971809658529366,55.34591194968554,44.339622641509436,US30,abc_plus_research,4,10
short,5,88,67.04545454545455,0.07162032019099324,0.027844314731753896,0.16327841763054177,0.061983984653668694,67.04545454545455,32.95454545454545,US30,abc_plus_research,4,10
any,5,406,57.389162561576356,0.03183809698465402,0.013833770941785315,0.10295236471846936,0.060209225033611403,57.881773399014776,41.87192118226601,US30,abc_plus_research,4,10
long,8,318,58.80503144654088,0.02692756135338956,0.013687442905231172,0.11221165110986119,0.0765374773615554,55.34591194968554,44.339622641509436,US30,abc_plus_research,4,10
short,8,88,63.63636363636363,0.06113965013507369,0.03326016642719502,0.1966117371234738,0.08807968613368816,67.04545454545455,32.95454545454545,US30,abc_plus_research,4,10
any,8,406,59.85221674876847,0.03434298946370533,0.017434264732672643,0.13050526581231908,0.07903923689837235,57.881773399014776,41.87192118226601,US30,abc_plus_research,4,10
long,10,318,54.71698113207547,0.022174247422126918,0.008450333456459283,0.12302677536323359,0.08808165234042209,55.34591194968554,44.339622641509436,US30,abc_plus_research,4,10
short,10,88,56.81818181818182,0.06320196378580442,0.034430121648504675,0.21721293616968856,0.11107233816871083,67.04545454545455,32.95454545454545,US30,abc_plus_research,4,10
any,10,406,55.172413793103445,0.031066954417209722,0.010578456848188048,0.14344150972522382,0.0930648551800512,57.881773399014776,41.87192118226601,US30,abc_plus_research,4,10
long,15,318,57.23270440251572,0.03453153739951545,0.01962725774427429,0.1568434320258916,0.11095017928268225,55.660377358490564,44.339622641509436,US30,abc_plus_research,4,10
short,15,88,57.95454545454546,0.0788497789895146,0.050268237495848786,0.25728361080946255,0.13262855536411278,67.04545454545455,32.95454545454545,US30,abc_plus_research,4,10
any,15,406,57.389162561576356,0.04413746168503251,0.020594983595180735,0.17861371708242918,0.11564894060082484,58.12807881773399,41.87192118226601,US30,abc_plus_research,4,10
long,20,318,56.60377358490566,0.036897649236410625,0.023946891863170623,0.17999177754215578,0.13399094096013897,55.660377358490564,44.339622641509436,US30,abc_plus_research,4,10
short,20,88,59.09090909090909,0.06755417535787268,0.025370546377600646,0.2880032166091811,0.15479313150529417,67.04545454545455,32.95454545454545,US30,abc_plus_research,4,10
any,20,406,57.14285714285714,0.04354241351889502,0.023946891863170623,0.2034031239409199,0.13849979014234012,58.12807881773399,41.87192118226601,US30,abc_plus_research,4,10
long,1,4920,53.08943089430894,0.004952058977736213,0.0016560244874710408,0.035012552461895566,0.02858383582162428,53.08943089430894,43.49593495934959,US30,abc_plus_research_longOnly,2,10
any,1,4920,53.08943089430894,0.004952058977736213,0.0016560244874710408,0.035012552461895566,0.02858383582162428,53.08943089430894,43.49593495934959,US30,abc_plus_research_longOnly,2,10
long,2,4920,54.93902439024391,0.008441000881490872,0.0031163640435554374,0.0496174644358071,0.03926939317917776,54.41056910569106,44.77642276422764,US30,abc_plus_research_longOnly,2,10
any,2,4920,54.93902439024391,0.008441000881490872,0.0031163640435554374,0.0496174644358071,0.03926939317917776,54.41056910569106,44.77642276422764,US30,abc_plus_research_longOnly,2,10
long,3,4920,54.91869918699187,0.010733659358517658,0.004135970913643195,0.06098806901678733,0.047080191936000444,54.67479674796748,44.8780487804878,US30,abc_plus_research_longOnly,2,10
any,3,4920,54.91869918699187,0.010733659358517658,0.004135970913643195,0.06098806901678733,0.047080191936000444,54.67479674796748,44.8780487804878,US30,abc_plus_research_longOnly,2,10
long,5,4920,54.044715447154466,0.012113128530256801,0.004403664817037552,0.07720414315280055,0.06099402068263334,54.75609756097561,44.979674796747965,US30,abc_plus_research_longOnly,2,10
any,5,4920,54.044715447154466,0.012113128530256801,0.004403664817037552,0.07720414315280055,0.06099402068263334,54.75609756097561,44.979674796747965,US30,abc_plus_research_longOnly,2,10
long,8,4920,53.67886178861788,0.013310696014321362,0.004495603445066996,0.0976213545473667,0.07950484432049838,54.89837398373984,45.0,US30,abc_plus_research_longOnly,2,10
any,8,4920,53.67886178861788,0.013310696014321362,0.004495603445066996,0.0976213545473667,0.07950484432049838,54.89837398373984,45.0,US30,abc_plus_research_longOnly,2,10
long,10,4920,53.963414634146346,0.014985776758859056,0.00624999782414187,0.10803438074721984,0.08941644199195298,54.89837398373984,45.040650406504064,US30,abc_plus_research_longOnly,2,10
any,10,4920,53.963414634146346,0.014985776758859056,0.00624999782414187,0.10803438074721984,0.08941644199195298,54.89837398373984,45.040650406504064,US30,abc_plus_research_longOnly,2,10
long,15,4920,53.55691056910569,0.01652497241476277,0.006350464960812393,0.13359864884411946,0.11279213294130284,54.89837398373984,45.0609756097561,US30,abc_plus_research_longOnly,2,10
any,15,4920,53.55691056910569,0.01652497241476277,0.006350464960812393,0.13359864884411946,0.11279213294130284,54.89837398373984,45.0609756097561,US30,abc_plus_research_longOnly,2,10
long,20,4920,53.109756097560975,0.016397528492852875,0.008813883005359237,0.15298152174571042,0.13238223753282824,54.91869918699187,45.0609756097561,US30,abc_plus_research_longOnly,2,10
any,20,4920,53.109756097560975,0.016397528492852875,0.008813883005359237,0.15298152174571042,0.13238223753282824,54.91869918699187,45.0609756097561,US30,abc_plus_research_longOnly,2,10
long,1,1815,54.049586776859506,0.008422741606335075,0.0022516132809157763,0.03940605190907845,0.028838079784380844,54.049586776859506,43.03030303030303,US30,abc_plus_research_longOnly,3,10
any,1,1815,54.049586776859506,0.008422741606335075,0.0022516132809157763,0.03940605190907845,0.028838079784380844,54.049586776859506,43.03030303030303,US30,abc_plus_research_longOnly,3,10
long,2,1815,57.35537190082645,0.014923960160028345,0.0058975825809000895,0.05644114308201973,0.038617843662236466,55.26170798898072,44.18732782369146,US30,abc_plus_research_longOnly,3,10
any,2,1815,57.35537190082645,0.014923960160028345,0.0058975825809000895,0.05644114308201973,0.038617843662236466,55.26170798898072,44.18732782369146,US30,abc_plus_research_longOnly,3,10
long,3,1815,55.867768595041326,0.01762684558660291,0.005080546992011347,0.06992704836769864,0.04652820775192295,55.53719008264463,44.18732782369146,US30,abc_plus_research_longOnly,3,10
any,3,1815,55.867768595041326,0.01762684558660291,0.005080546992011347,0.06992704836769864,0.04652820775192295,55.53719008264463,44.18732782369146,US30,abc_plus_research_longOnly,3,10
long,5,1815,56.74931129476584,0.021627034984520403,0.008935352723048743,0.0886239083178466,0.06069098780450441,55.53719008264463,44.29752066115702,US30,abc_plus_research_longOnly,3,10
any,5,1815,56.74931129476584,0.021627034984520403,0.008935352723048743,0.0886239083178466,0.06069098780450441,55.53719008264463,44.29752066115702,US30,abc_plus_research_longOnly,3,10
long,8,1815,56.528925619834716,0.02410321340388373,0.010403012712481535,0.11185710000046613,0.07943028846902905,55.59228650137741,44.29752066115702,US30,abc_plus_research_longOnly,3,10
any,8,1815,56.528925619834716,0.02410321340388373,0.010403012712481535,0.11185710000046613,0.07943028846902905,55.59228650137741,44.29752066115702,US30,abc_plus_research_longOnly,3,10
long,10,1815,55.70247933884298,0.022745503002290546,0.01054397893614265,0.12240803301380711,0.0903355817756257,55.59228650137741,44.352617079889804,US30,abc_plus_research_longOnly,3,10
any,10,1815,55.70247933884298,0.022745503002290546,0.01054397893614265,0.12240803301380711,0.0903355817756257,55.59228650137741,44.352617079889804,US30,abc_plus_research_longOnly,3,10
long,15,1815,54.87603305785124,0.024106396265468514,0.011473775122352165,0.14841783163469385,0.11551812611405247,55.647382920110196,44.352617079889804,US30,abc_plus_research_longOnly,3,10
any,15,1815,54.87603305785124,0.024106396265468514,0.011473775122352165,0.14841783163469385,0.11551812611405247,55.647382920110196,44.352617079889804,US30,abc_plus_research_longOnly,3,10
long,20,1815,54.21487603305785,0.02464631022524116,0.01252958691091008,0.17095201482882996,0.13645330978375342,55.647382920110196,44.352617079889804,US30,abc_plus_research_longOnly,3,10
any,20,1815,54.21487603305785,0.02464631022524116,0.01252958691091008,0.17095201482882996,0.13645330978375342,55.647382920110196,44.352617079889804,US30,abc_plus_research_longOnly,3,10
long,1,318,54.40251572327044,0.013608846254847685,0.0032668032558952264,0.04351623622292045,0.02763786880730828,54.40251572327044,42.76729559748428,US30,abc_plus_research_longOnly,4,10
any,1,318,54.40251572327044,0.013608846254847685,0.0032668032558952264,0.04351623622292045,0.02763786880730828,54.40251572327044,42.76729559748428,US30,abc_plus_research_longOnly,4,10
long,2,318,58.17610062893082,0.01721079090043995,0.006600534588707056,0.059747448164973675,0.03625644248140613,55.34591194968554,44.0251572327044,US30,abc_plus_research_longOnly,4,10
any,2,318,58.17610062893082,0.01721079090043995,0.006600534588707056,0.059747448164973675,0.03625644248140613,55.34591194968554,44.0251572327044,US30,abc_plus_research_longOnly,4,10
long,3,318,52.20125786163522,0.01931291188806618,0.002985383874843325,0.07264631204894091,0.04582719988599862,55.34591194968554,44.0251572327044,US30,abc_plus_research_longOnly,4,10
any,3,318,52.20125786163522,0.01931291188806618,0.002985383874843325,0.07264631204894091,0.04582719988599862,55.34591194968554,44.0251572327044,US30,abc_plus_research_longOnly,4,10
long,5,318,54.71698113207547,0.020829179870950097,0.009943700552796331,0.08625836265475119,0.05971809658529366,55.34591194968554,44.339622641509436,US30,abc_plus_research_longOnly,4,10
any,5,318,54.71698113207547,0.020829179870950097,0.009943700552796331,0.08625836265475119,0.05971809658529366,55.34591194968554,44.339622641509436,US30,abc_plus_research_longOnly,4,10
long,8,318,58.80503144654088,0.02692756135338956,0.013687442905231172,0.11221165110986119,0.0765374773615554,55.34591194968554,44.339622641509436,US30,abc_plus_research_longOnly,4,10
any,8,318,58.80503144654088,0.02692756135338956,0.013687442905231172,0.11221165110986119,0.0765374773615554,55.34591194968554,44.339622641509436,US30,abc_plus_research_longOnly,4,10
long,10,318,54.71698113207547,0.022174247422126918,0.008450333456459283,0.12302677536323359,0.08808165234042209,55.34591194968554,44.339622641509436,US30,abc_plus_research_longOnly,4,10
any,10,318,54.71698113207547,0.022174247422126918,0.008450333456459283,0.12302677536323359,0.08808165234042209,55.34591194968554,44.339622641509436,US30,abc_plus_research_longOnly,4,10
long,15,318,57.23270440251572,0.03453153739951545,0.01962725774427429,0.1568434320258916,0.11095017928268225,55.660377358490564,44.339622641509436,US30,abc_plus_research_longOnly,4,10
any,15,318,57.23270440251572,0.03453153739951545,0.01962725774427429,0.1568434320258916,0.11095017928268225,55.660377358490564,44.339622641509436,US30,abc_plus_research_longOnly,4,10
long,20,318,56.60377358490566,0.036897649236410625,0.023946891863170623,0.17999177754215578,0.13399094096013897,55.660377358490564,44.339622641509436,US30,abc_plus_research_longOnly,4,10
any,20,318,56.60377358490566,0.036897649236410625,0.023946891863170623,0.17999177754215578,0.13399094096013897,55.660377358490564,44.339622641509436,US30,abc_plus_research_longOnly,4,10
